방송일시,방송시간,상품명,상품군,판매단가
2020-01-16,16:22,LG생활건강샤프란아우라고농축섬유유연제1LX8개+스타일러500mlX2+윌유메리미200ml,생활용품,29900
2020-01-16,17:22,삼육두유검은콩과칼슘105팩세트,농수축,44900
2020-01-16,18:22,키친아트라팔통주물전기곰솥,주방,68000
2020-01-16,19:22,대동모피19F/W폭스베스트,의류,148000
2020-01-16,20:42,코몽트덤블플리스자켓2종,의류,38900
2020-01-16,21:22,(일시불)삼성노트북5고급형NT550EBA-K38BS/WS(복합기+갤럭시fit),가전,999000
2020-01-16,22:22,비버리힐스폴로클럽남성기초세트X3+골드아이크림+콜라겐아이크림,이미용,38800
2020-01-16,23:22,젠트웰남성패딩코트1종,의류,58000
2020-01-17,0:22,도루코페이스5스타일면도기세트(1+1세트),생활용품,56000
2020-01-17,1:22,오델로겨울모자3종,잡화,28800
2020-01-17,2:20,삼성화재행복한파트너주택상해운전자(올케어),무형,0
2020-01-17,3:20,디베이지기모스모킹블라우스4종,의류,38900
2020-01-17,4:20,에어로팡팡배관청소기,생활용품,89000
2020-01-17,5:20,[10%즉시할인]조이앤피스소가죽롱부츠,잡화,79200
2020-01-17,6:20,(일시불)박경호녹용활력명작6박스/120포,건강기능,138000
2020-01-17,7:20,크리스티나앤코리버시블패딩,의류,38000
2020-01-17,8:21,레이프릴오가닉브라팬티패키지,속옷,58900
2020-01-17,9:21,마르엘라로사티나파휘메일풀스킨밍크케이프+베스트,이미용,1789000
2020-01-17,10:21,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-01-17,11:21,에버홈글라스텐다지기,주방,58800
2020-01-17,12:21,푸마웜셀퍼치마레깅스3종,속옷,58000
2020-01-17,13:22,DB손해보험참좋은운전자보험,무형,0
2020-01-17,14:22,로벤탈세라믹냄비세트총5종+실리콘핸들,주방,78800
2020-01-17,15:22,자연한잎의령망개떡60개,농수축,37900
2020-01-17,16:22,유귀열의The귀한양념LA갈비5팩+갈비찜2팩,농수축,58900
2020-01-17,17:22,경북사과천안배세트,농수축,45900
2020-01-17,18:22,[10%즉시할인]조이앤피스양가죽니트부츠,잡화,43200
2020-01-17,19:22,피시원국내산햇손질문어7팩,농수축,48900
2020-01-17,20:22,K-SWISS19F/W남성패딩트랙수트2종,의류,48900
2020-01-17,21:22,LG전자통돌이세탁기TR14WK1(화이트),가전,429000
2020-01-17,22:22,일월품안애온수매트킹사이즈,생활용품,158000
2020-01-17,23:22,(상담예약)롯데JTB청도,무형,0
2020-01-18,0:22,(상담예약)인터파크상해,무형,0
2020-01-18,1:22,알렉스하운드양모퀼팅패딩자켓2종,의류,38800
2020-01-18,2:20,스튜디오럭스터틀넥니트3종,의류,38900
2020-01-18,3:20,(무이자)센스락무선진공포장기+비닐팩총100장,주방,93800
2020-01-18,6:20,아르테사노리얼카이만악어토트백,잡화,348000
2020-01-18,7:20,헤스티지레나폭스퍼후드덕다운롱코트,의류,298000
2020-01-18,8:21,네오젠에이지큐어원미닛링클리프트2박스+크림,이미용,58900
2020-01-18,9:21,에지리스텐큐브프라이팬4종+도마,주방,161000
2020-01-18,10:21,영광生모시떡100개(동부기피70개+검정깨30개),농수축,29900
2020-01-18,11:21,대동모피19F/W폭스베스트,의류,148000
2020-01-18,12:41,구찌씨마베이직양면울머플러,잡화,379000
2020-01-18,13:42,네오젠코드나인메탈마스카라본품X2+리필X3+아이리무버,이미용,58900
2020-01-18,15:02,한일대용량스텐분쇄믹서기,주방,108800
2020-01-18,16:02,김선영정성한끼LA갈비7팩,농수축,58900
2020-01-18,17:02,영산포숙성홍어회7팩,농수축,28900
2020-01-18,18:22,(상담예약)롯데JTB청도,무형,0
2020-01-18,19:22,(상담예약)인터파크상해,무형,0
2020-01-18,20:22,VONIN보닌남성기초세트X2+토너+에멀전+네이처워시X2+쇼핑백,이미용,53000
2020-01-18,21:22,LG울트라HDTV75UM7100KNB,가전,2290000
2020-01-18,22:22,국내산손질햇갑오징어9팩,농수축,48900
2020-01-18,23:22,(상담예약)롯데JTB청도,무형,0
2020-01-19,0:22,(상담예약)인터파크상해,무형,0
2020-01-19,1:22,브루마스댄디양가죽앵클,잡화,48000
2020-01-19,2:20,에어로팡팡배관청소기,생활용품,89000
2020-01-19,2:50,비트젯스팀스타일러,가전,133000
2020-01-19,3:20,크리스티나앤코리버시블패딩,의류,38000
2020-01-19,6:20,더블모어성초샴푸(1000gX6+300g),이미용,58800
2020-01-19,7:20,메디아글램카이만엠보소가죽토트백+클러치백+폭스키홀더,잡화,78000
2020-01-19,8:21,LG생활건강샤프란아우라고농축섬유유연제1LX8개+스타일러500mlX2+윌유메리미200ml,생활용품,29900
2020-01-19,9:21,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-01-19,10:21,LG전자통돌이세탁기TR14WK1(화이트),가전,429000
2020-01-19,11:21,램프쿡자동회전냄비,주방,99000
2020-01-19,12:21,대동모피19FW휘메일풀스킨밍크하프코트,의류,1479000
2020-01-19,13:22,레이프릴오가닉코튼보정팬티12종,속옷,38900
2020-01-19,14:22,현대해상(무)하이콜운전자상해보험,무형,0
2020-01-19,15:22,유귀열의The귀한양념LA갈비5팩+갈비찜2팩,농수축,58900
2020-01-19,16:22,궁중손질새우200미+동태포400g,농수축,39510
2020-01-19,17:22,(무이자)국내제조노비타뉴스파비데1+1무료설치,생활용품,428000
2020-01-19,18:22,(상담예약)롯데JTB청도,무형,0
2020-01-19,19:22,(상담예약)인터파크상해,무형,0
2020-01-19,20:22,현대렌탈케어정수기렌탈,무형,0
2020-01-19,21:22,(무이자)LG전자매직스페이스냉장고+큐브믹서기,가전,1489000
2020-01-19,22:22,(일시불)쿠쿠전기밥솥10인용,주방,207000
2020-01-19,23:22,코몽트덤블플리스자켓2종,의류,38900
2020-01-20,0:22,라쉬반프리미엄에디션포머로이드로즈패키지+캐리어,속옷,118000
2020-01-20,1:22,푸마웜셀티셔츠형브라탑4종세트,속옷,58000
2020-01-20,2:00,하늘내린용대리황태10미,농수축,31410
2020-01-20,3:20,실크테라피RXPRO탈모샴푸(480mlX5+105mlX4+무료체험분),이미용,58900
2020-01-20,6:20,[10%즉시할인]살롱바이리더스새치커버트리트먼트(다크브라운)X7+브러쉬X3,이미용,71010
2020-01-20,7:20,아르테사노리얼카이만악어토트백,잡화,348000
2020-01-20,8:21,뱅네프생토노레사봉파퓨메1779(135gX16+60gX8)+바디브러쉬,이미용,58000
2020-01-20,9:21,(무이자)쿠쿠전기밥솥10인용,주방,217000
2020-01-20,10:21,유귀열의The귀한한우한판12팩,농수축,54900
2020-01-20,11:21,헤스티지레나폭스퍼후드덕다운롱코트,의류,298000
2020-01-20,12:21,청정수산완도활전복29~32미,농수축,49900
2020-01-20,13:22,프리지아안단티노솝베리헤어컬러(본품X2+리필X4)+샴푸,이미용,48800
2020-01-20,14:22,LG생활건강샤프란아우라고농축섬유유연제1LX8개+스타일러500mlX2+윌유메리미200ml,생활용품,29900
2020-01-20,15:22,경북사과천안배세트,농수축,45900
2020-01-20,16:22,궁중손질새우200미+동태포400g,농수축,39510
2020-01-20,17:22,유귀열의The귀한양념LA갈비5팩+갈비찜2팩,농수축,58900
2020-01-20,18:22,램프쿡자동회전냄비,주방,99000
2020-01-20,19:22,비버리힐스폴로클럽남성기초세트X3+골드아이크림+콜라겐아이크림,이미용,38800
2020-01-20,20:22,대동모피19FW휘메일풀스킨밍크하프코트,의류,1479000
2020-01-20,21:22,영산포숙성홍어회7팩,농수축,28900
2020-01-20,22:22,고창꿀고구마총10kg,농수축,29900
2020-01-20,23:22,넥센타이어렌탈서비스,무형,0
2020-01-21,0:22,유귀열의The귀한소한마리찜7팩+무료체험1팩,농수축,59900
2020-01-21,1:22,바디프랜드아제라,무형,0
2020-01-21,2:20,(무이자)삼성4도어냉장고T9000(RF84R9003S8)+공기청정기,가전,2109000
2020-01-21,3:20,아르테사노리얼카이만악어토트백,잡화,348000
2020-01-21,4:20,클레린스마트쿡앤티,주방,78800
2020-01-21,6:20,니봇스마트밥솥,주방,54000
2020-01-21,7:20,(일시불)종근당건강락토핏생유산균골드6통+60포,건강기능,74050
2020-01-21,8:21,실바트인덕션우든냄비5종세트,주방,79800
2020-01-21,9:21,VONIN보닌남성기초세트X2+토너+에멀전+네이처워시X2+쇼핑백,이미용,53000
2020-01-21,10:21,영광生모시떡100개(동부기피70개+검정깨30개),농수축,29900
2020-01-21,11:21,(일시불)해피콜METHO스텐프라이팬총5종,주방,119000
2020-01-21,12:21,현대해상(무)하이콜운전자상해보험,무형,0
2020-01-21,13:22,(일시불)종근당건강락토핏생유산균골드6통+60포,건강기능,74050
2020-01-21,14:22,제주레드향1.5kgX3박스,농수축,42900
2020-01-21,15:22,한일대용량스텐분쇄믹서기,주방,108800
2020-01-21,16:22,한만두299세트(왕교자X3+왕만두X3+김치왕만두X3+새우야끼교자X2+메밀전병),농수축,29900
2020-01-21,17:22,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-01-21,18:22,(무이자)종근당건강락토핏생유산균골드6통+60포,건강기능,78000
2020-01-21,19:42,하늘내린용대리황태10미,농수축,31410
2020-01-21,20:22,트래커메이트(MATE)여행가방6종세트,잡화,128000
2020-01-21,21:22,이종임의맛난갈비찜500gX8팩,농수축,68900
2020-01-21,22:22,(무이자)종근당건강락토핏생유산균골드6통+60포,건강기능,78000
2020-01-21,23:22,갈란테프리미엄에디션(남성화3종+면도기1종),잡화,148000
2020-01-22,0:22,삼성화재천만안심건강보험(암보험),무형,0
2020-01-22,1:22,[10%즉시할인]조이앤피스소가죽롱부츠,잡화,79200
2020-01-22,2:20,현대캐피탈자동차이용프로그램,무형,0
2020-01-22,3:20,헤스티지엘레나라쿤양가죽콤비롱코트,의류,298000
2020-01-22,4:20,삼성화재천만안심건강보험(암보험),무형,0
2020-01-22,5:20,메디아글램카이만엠보소가죽토트백+클러치백+폭스키홀더,잡화,78000
2020-01-22,6:20,스튜디오럭스터틀넥니트3종,의류,38900
2020-01-22,7:20,(일시불)박경호녹용활력명작6박스/120포,건강기능,138000
2020-01-22,8:20,마르엘라로사티휘메일풀스킨하이넥밍크세트,이미용,2289000
2020-01-22,9:20,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-01-22,10:21,구찌씨마베이직양면울머플러,잡화,379000
2020-01-22,11:21,박미란한식대가소고기들깨탕X4+버섯들깨탕X4,농수축,38900
2020-01-22,12:22,청정수산완도활전복中사이즈17-18미(1kg이상),농수축,38900
2020-01-22,13:22,비버리힐스폴로클럽남성기초세트X3+골드아이크림+콜라겐아이크림,이미용,38800
2020-01-22,14:22,대동모피패션밍크후드롱코트(19FW),의류,689000
2020-01-22,15:23,이종임의맛난갈비찜500gX8팩,농수축,68900
2020-01-22,16:23,파뷔에팬지대형후라이팬세트(후라이팬총5종+도마2종),주방,58800
2020-01-22,17:23,국내산손질햇갑오징어9팩,농수축,48900
2020-01-22,18:03,국내산손질햇갑오징어9팩,농수축,48900
2020-01-22,18:23,임성근의녹용도가니탕풀세트(도가니탕X8+도가니수육X8+양념장+인삼소금),농수축,54900
2020-01-22,19:23,(무이자)보루네오피올레천연소가죽소파6인용,가구,1248000
2020-01-22,20:23,국내산손질햇갑오징어9팩,농수축,48900
2020-01-22,20:43,국내산손질햇갑오징어9팩,농수축,48900
2020-01-22,21:24,비버리힐스폴로클럽남성기초세트X3+골드아이크림+콜라겐아이크림,이미용,38800
2020-01-22,22:24,DB손해보험참좋은운전자보험,무형,0
2020-01-22,23:24,브루마스샤샤소가죽부띠,잡화,38000
2020-01-23,0:24,라클라우드모션배드,무형,0
2020-01-23,1:24,나이포3in1스마트발마사지기,생활용품,58800
2020-01-23,2:20,트래커메이트(MATE)여행가방6종세트,잡화,128000
2020-01-23,3:20,까사마루멀티행거1세트,생활용품,58000
2020-01-23,4:20,프로닥스시트세제더블세트+세탁조3팩,생활용품,78800
2020-01-23,5:20,(무이자)센스락무선진공포장기+비닐팩총100장,주방,93800
2020-01-23,6:20,크리스티나앤코이지웨어세트,의류,48000
2020-01-23,7:20,코몽트덤블플리스자켓2종,의류,38900
2020-01-23,8:20,네오젠에이지큐어원미닛링클리프트2박스+크림,이미용,58900
2020-01-23,9:20,레이프릴오가닉브라팬티패키지,속옷,58900
2020-01-23,10:21,실크테라피오리지널에센스패키지(에센스(150mlX3+60mlX3+15mlX7)+실크인퓨전+샴푸),이미용,68900
2020-01-23,11:21,아가타올인원에디션(앵클부츠1종+플랫슈즈1종),잡화,38000
2020-01-23,12:22,삼성화재천만안심건강보험(암보험),무형,0
2020-01-23,13:22,대동모피19F/W폭스베스트,의류,148000
2020-01-23,14:22,프리모5단+5단+3단폴딩선반,주방,189000
2020-01-23,15:23,레이프릴오가닉코튼보정팬티12종,속옷,38900
2020-01-23,16:23,(2020)천수봉명인선재전통메주세트,농수축,89900
2020-01-23,17:23,헤스티지레나폭스퍼후드덕다운롱코트,의류,298000
2020-01-23,18:23,LG전자통돌이세탁기TR14WK1(화이트),가전,429000
2020-01-23,19:23,니봇무선진공물걸레로봇청소기+뉴헤어드라이어기+물걸레3장,생활용품,239000
2020-01-23,20:23,(무이자)LG전자매직스페이스냉장고+큐브믹서기,가전,1489000
2020-01-23,21:24,(일시불)쿠쿠전기밥솥10인용,주방,207000
2020-01-23,22:24,(무이자)장수클래식흙카우치,가구,1660000
2020-01-23,23:24,젠트웰남성니트점퍼세트,의류,38000
2020-01-24,0:24,루시헨느레이스홀리데이란쥬패키지,속옷,88900
2020-01-24,1:24,현대캐피탈자동차이용프로그램,무형,0
2020-01-24,2:20,[10%즉시할인]마르엘라로사티폭스트리밍FAUX무스탕,의류,109800
2020-01-24,3:20,크리스티나앤코피치기모팬츠3종,의류,48000
2020-01-24,4:20,푸마웜셀퍼치마레깅스3종,속옷,58000
2020-01-24,5:20,[10%즉시할인]조이앤피스소가죽롱부츠,잡화,79200
2020-01-24,6:00,[10%즉시할인]조이앤피스양가죽앵클부츠,잡화,88200
2020-01-24,6:20,갈란테프리미엄에디션(남성화3종+면도기1종),잡화,148000
2020-01-24,7:20,숀리릴렉스코어,생활용품,78000
2020-01-24,8:20,아키풀커버라이크라레이스패키지(106차)총7세트,속옷,78900
2020-01-24,9:20,헤스티지레나폭스퍼후드덕다운롱코트,의류,298000
2020-01-24,10:21,구찌씨마베이직양면울머플러,잡화,379000
2020-01-24,11:21,(무이자)삼성4도어냉장고T9000(RF84R9003S8)+공기청정기,가전,2109000
2020-01-24,12:21,고데롤플러스,농수축,48900
2020-01-24,13:22,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-01-24,14:22,리복스피드윅마이크로히트브라탑4종(긴팔),속옷,68000
2020-01-24,15:22,JM솔루션꿀광프로폴리스하이드로겔마스크(꿀광X4+청광+윤광+무료체험)+아이크림,이미용,78800
2020-01-24,16:23,(무이자)매직쉐프플랫타입전자레인지,주방,109000
2020-01-24,17:23,NNF라운지웨어세트,의류,38000
2020-01-24,18:23,고창꿀고구마총10kg,농수축,29900
2020-01-24,19:23,노비타스마트비데+필터(무료설치),생활용품,188000
2020-01-24,20:23,신일롤링스톤2IN1무선청소기,생활용품,99000
2020-01-24,21:24,대동모피19FW휘메일풀스킨밍크하프코트,의류,1479000
2020-01-24,22:24,라쉬반프리미엄에디션포머로이드로즈패키지+캐리어,속옷,118000
2020-01-24,23:24,더케이예다함상조서비스(티포트),무형,0
2020-01-25,0:24,동양생명실속하나로암보험(체증형),무형,0
2020-01-25,1:24,오즈페토소가죽올데이슬립온,잡화,33000
2020-01-25,2:20,바로바로무선청소기+필터1개추가,생활용품,88000
2020-01-25,3:20,자바스칫솔살균기스페셜패키지,생활용품,58900
2020-01-25,4:20,NNF남성패딩점퍼,의류,48000
2020-01-25,5:20,굿프렌드스트레칭안마매트GOOD-A7,생활용품,199000
2020-01-25,6:20,더블모어성초샴푸(1000gX6+300g),이미용,58800
2020-01-25,7:20,IH옛가마솥세트,주방,59000
